receiveTime,cpm,cpmError
2015-11-04 19:33:37,3.0,0.774597
2015-11-04 19:38:38,2.6,0.72111
2015-11-04 19:43:38,1.8,0.6
2015-11-04 19:48:39,1.4,0.52915
2015-11-04 19:53:39,2.2,0.663325
2015-11-04 19:58:39,2.4,0.69282
2015-11-04 20:03:40,2.0,0.632456
2015-11-04 20:08:40,2.0,0.632456
2015-11-04 20:13:41,2.6,0.72111
2015-11-04 20:18:41,2.2,0.663325
2015-11-04 20:23:42,2.6,0.72111
2015-11-04 20:28:32,3.2,0.8
2015-11-04 20:33:32,1.0,0.447214
2015-11-04 20:38:33,2.8,0.748331
2015-11-04 20:43:33,2.8,0.748331
2015-11-04 20:48:34,1.8,0.6
2015-11-04 20:53:34,2.0,0.632456
2015-11-04 20:58:35,1.0,0.447214
2015-11-04 21:03:35,1.8,0.6
2015-11-04 21:08:36,2.0,0.632456
2015-11-04 21:13:36,1.6,0.565685
2015-11-04 21:18:36,2.0,0.632456
2015-11-04 21:23:37,1.4,0.52915
2015-11-04 21:28:37,1.2,0.489898
2015-11-04 21:33:38,1.4,0.52915
2015-11-04 21:38:38,2.2,0.663325
2015-11-04 21:43:39,1.6,0.565685
2015-11-04 21:48:39,2.2,0.663325
2015-11-04 21:53:39,1.2,0.489898
2015-11-04 21:58:40,2.8,0.748331
2015-11-04 22:03:40,2.4,0.69282
2015-11-04 22:08:41,2.4,0.69282
2015-11-04 22:13:41,2.2,0.663325
2015-11-04 22:18:42,2.4,0.69282
2015-11-04 22:23:32,1.4,0.52915
2015-11-04 22:28:33,2.2,0.663325
2015-11-04 22:33:33,2.0,0.632456
2015-11-04 22:38:37,2.2,0.663325
2015-11-04 22:43:38,1.4,0.52915
2015-11-04 22:48:38,3.4,0.824621
2015-11-04 22:53:38,2.2,0.663325
2015-11-04 22:58:39,2.2,0.663325
2015-11-04 23:03:39,2.2,0.663325
2015-11-04 23:08:40,2.8,0.748331
2015-11-04 23:13:40,1.2,0.489898
2015-11-04 23:18:41,2.0,0.632456
2015-11-04 23:23:41,2.2,0.663325
2015-11-04 23:28:42,2.0,0.632456
2015-11-04 23:33:32,1.8,0.6
2015-11-04 23:38:32,2.0,0.632456
2015-11-04 23:43:33,3.0,0.774597
2015-11-04 23:48:33,2.4,0.69282
2015-11-04 23:53:34,2.2,0.663325
2015-11-04 23:58:34,1.8,0.6
2015-11-05 00:03:35,2.6,0.72111
2015-11-05 00:08:35,3.2,0.8
2015-11-05 00:13:36,1.2,0.489898
2015-11-05 00:18:36,0.4,0.282843
2015-11-05 00:23:36,2.2,0.663325
2015-11-05 00:28:37,2.4,0.69282
2015-11-05 00:33:37,2.4,0.69282
2015-11-05 00:38:38,1.8,0.6
2015-11-05 00:43:38,3.8,0.87178
2015-11-05 00:48:39,2.4,0.69282
2015-11-05 00:53:39,1.8,0.6
2015-11-05 00:58:39,2.4,0.69282
2015-11-05 01:03:40,1.4,0.52915
2015-11-05 01:08:40,1.4,0.52915
2015-11-05 01:13:41,1.8,0.6
2015-11-05 01:18:41,2.2,0.663325
2015-11-05 01:23:42,3.4,0.824621
2015-11-05 01:28:32,3.0,0.774597
2015-11-05 01:33:33,2.2,0.663325
2015-11-05 01:38:33,1.8,0.6
2015-11-05 01:43:33,1.4,0.52915
2015-11-05 01:48:34,3.0,0.774597
2015-11-05 01:53:34,1.8,0.6
2015-11-05 01:58:35,2.4,0.69282
2015-11-05 02:03:35,2.8,0.748331
2015-11-05 02:08:36,2.2,0.663325
2015-11-05 02:13:36,1.0,0.447214
2015-11-05 02:18:37,2.2,0.663325
2015-11-05 02:23:37,0.8,0.4
2015-11-05 02:28:37,1.6,0.565685
2015-11-05 02:33:38,2.8,0.748331
2015-11-05 02:38:38,2.2,0.663325
2015-11-05 02:43:39,1.0,0.447214
2015-11-05 02:48:39,2.4,0.69282
2015-11-05 02:53:39,1.6,0.565685
2015-11-05 02:58:40,1.4,0.52915
2015-11-05 03:03:40,2.4,0.69282
2015-11-05 03:08:41,2.8,0.748331
2015-11-05 03:13:41,2.2,0.663325
2015-11-05 03:18:42,2.2,0.663325
2015-11-05 03:23:32,2.8,0.748331
2015-11-05 03:28:33,2.0,0.632456
2015-11-05 03:33:33,3.2,0.8
2015-11-05 03:38:33,3.4,0.824621
2015-11-05 03:43:34,2.6,0.72111
2015-11-05 03:48:34,1.2,0.489898
2015-11-05 03:53:35,1.8,0.6
2015-11-05 03:58:35,2.2,0.663325
2015-11-05 04:03:36,3.0,0.774597
2015-11-05 04:08:36,1.8,0.6
2015-11-05 04:13:36,3.2,0.8
2015-11-05 04:18:37,1.8,0.6
2015-11-05 04:23:37,3.0,0.774597
2015-11-05 04:28:38,2.4,0.69282
2015-11-05 04:33:38,1.0,0.447214
2015-11-05 04:38:39,2.4,0.69282
2015-11-05 04:43:39,1.8,0.6
2015-11-05 04:48:40,2.6,0.72111
2015-11-05 04:53:40,2.2,0.663325
2015-11-05 04:58:40,3.0,0.774597
2015-11-05 05:03:41,1.4,0.52915
2015-11-05 05:08:41,2.4,0.69282
2015-11-05 05:13:42,2.0,0.632456
2015-11-05 05:18:32,4.0,0.894427
2015-11-05 05:23:33,2.0,0.632456
2015-11-05 05:28:33,2.4,0.69282
2015-11-05 05:33:33,2.2,0.663325
2015-11-05 05:38:34,1.8,0.6
2015-11-05 05:43:34,2.4,0.69282
2015-11-05 05:48:35,2.0,0.632456
