receiveTime,cpm,cpmError
2015-11-05 05:08:35,2.0,0.632456
2015-11-05 05:13:36,1.8,0.6
2015-11-05 05:18:36,1.8,0.6
2015-11-05 05:23:37,1.2,0.489898
2015-11-05 05:28:37,1.4,0.52915
2015-11-05 05:33:38,1.8,0.6
2015-11-05 05:38:38,1.4,0.52915
2015-11-05 05:43:39,1.4,0.52915
2015-11-05 05:48:39,1.0,0.447214
2015-11-05 05:53:39,2.4,0.69282
2015-11-05 05:58:40,1.2,0.489898
2015-11-05 06:03:40,2.0,0.632456
2015-11-05 06:08:41,2.2,0.663325
2015-11-05 06:13:41,1.0,0.447214
2015-11-05 06:18:42,0.8,0.4
2015-11-05 06:23:42,1.8,0.6
2015-11-05 06:28:42,1.4,0.52915
2015-11-05 06:33:33,1.0,0.447214
2015-11-05 06:38:33,1.2,0.489898
2015-11-05 06:43:34,1.6,0.565685
2015-11-05 06:48:34,2.0,0.632456
2015-11-05 06:53:35,1.4,0.52915
2015-11-05 06:58:35,2.8,0.748331
2015-11-05 07:03:35,1.6,0.565685
2015-11-05 07:08:36,2.6,0.72111
2015-11-05 07:13:36,1.8,0.6
2015-11-05 07:18:37,2.0,0.632456
2015-11-05 07:23:37,1.2,0.489898
2015-11-05 07:28:38,1.2,0.489898
2015-11-05 07:33:38,2.6,0.72111
2015-11-05 07:38:39,1.0,0.447214
2015-11-05 07:43:39,1.8,0.6
2015-11-05 07:48:39,1.6,0.565685
2015-11-05 07:53:40,1.6,0.565685
2015-11-05 07:58:40,0.8,0.4
2015-11-05 08:03:41,2.2,0.663325
2015-11-05 08:08:41,1.2,0.489898
2015-11-05 08:13:42,1.2,0.489898
2015-11-05 08:18:42,2.8,0.748331
2015-11-05 08:23:42,1.8,0.6
2015-11-05 08:28:33,1.2,0.489898
2015-11-05 08:33:33,1.6,0.565685
2015-11-05 08:38:34,2.2,0.663325
2015-11-05 08:43:34,2.6,0.72111
2015-11-05 08:48:34,2.0,0.632456
2015-11-05 08:53:35,2.2,0.663325
2015-11-05 08:58:35,1.8,0.6
2015-11-05 09:03:36,1.8,0.6
2015-11-05 09:08:36,2.0,0.632456
2015-11-05 09:13:36,1.2,0.489898
2015-11-05 09:18:37,1.2,0.489898
2015-11-05 09:23:37,1.2,0.489898
2015-11-05 09:28:38,1.2,0.489898
2015-11-05 09:33:38,2.0,0.632456
2015-11-05 09:38:38,2.2,0.663325
2015-11-05 09:43:39,2.2,0.663325
2015-11-05 09:48:39,3.0,0.774597
2015-11-05 09:53:40,0.8,0.4
2015-11-05 09:58:40,1.8,0.6
2015-11-05 10:03:40,2.4,0.69282
2015-11-05 10:08:41,2.8,0.748331
2015-11-05 10:13:41,1.0,0.447214
2015-11-05 10:18:41,2.2,0.663325
2015-11-05 10:23:42,0.6,0.34641
2015-11-05 10:28:42,1.6,0.565685
2015-11-05 10:33:43,2.2,0.663325
2015-11-05 10:38:33,3.0,0.774597
2015-11-05 10:43:34,2.0,0.632456
2015-11-05 10:48:34,2.0,0.632456
2015-11-05 10:53:34,1.2,0.489898
2015-11-05 10:58:35,1.8,0.6
2015-11-05 11:03:35,2.2,0.663325
2015-11-05 11:08:36,2.6,0.72111
2015-11-05 11:13:36,2.0,0.632456
2015-11-05 11:18:36,1.0,0.447214
2015-11-05 11:23:37,1.2,0.489898
2015-11-05 11:28:37,1.6,0.565685
2015-11-05 11:33:38,2.0,0.632456
2015-11-05 11:38:38,1.0,0.447214
2015-11-05 11:43:38,1.6,0.565685
2015-11-05 11:48:39,1.8,0.6
2015-11-05 11:53:39,1.6,0.565685
2015-11-05 11:58:40,2.4,0.69282
2015-11-05 12:03:40,2.8,0.748331
2015-11-05 12:08:41,1.8,0.6
2015-11-05 12:13:41,1.8,0.6
2015-11-05 12:18:41,1.0,0.447214
2015-11-05 12:23:42,2.0,0.632456
2015-11-05 12:28:42,1.4,0.52915
2015-11-05 12:33:43,1.2,0.489898
2015-11-05 12:38:33,1.8,0.6
2015-11-05 12:43:33,1.8,0.6
2015-11-05 12:48:34,1.0,0.447214
2015-11-05 12:53:34,2.0,0.632456
2015-11-05 12:58:35,0.8,0.4
2015-11-05 13:03:35,1.4,0.52915
2015-11-05 13:08:35,1.8,0.6
2015-11-05 13:13:36,1.2,0.489898
2015-11-05 13:18:36,2.0,0.632456
